DATE;TRIES;SECONDS
2022-10-03 15:12:01;66;325
2022-10-03 15:12:02;551;2749
2022-10-03 15:12:02;187;931
2022-10-03 15:12:02;17;81
2022-10-03 15:12:03;251;1251
2022-10-03 15:12:03;313;1552
2022-10-03 15:12:04;11;50
2022-10-03 15:12:04;490;2452
2022-10-03 15:12:04;92;456
2022-10-03 15:12:05;550;2752
2022-10-03 15:12:06;394;1957
2022-10-03 15:12:06;2;5
2022-10-03 15:12:06;237;1176
2022-10-03 15:12:09;484;2417
2022-10-03 15:12:09;23;105
2022-10-03 15:12:10;368;1832
2022-10-03 15:12:10;114;561
2022-10-03 15:12:10;216;1081
2022-10-03 15:12:11;424;2122
2022-10-03 15:12:12;2;10
2022-10-03 15:12:12;358;1781
2022-10-03 15:12:14;2;10
2022-10-03 15:12:14;149;731
2022-10-03 15:12:15;14;61
2022-10-03 15:12:15;505;2522
2022-10-03 15:12:15;429;2147
2022-10-03 15:12:17;3;15
2022-10-03 15:12:17;445;2227
2022-10-03 15:12:17;229;1136
2022-10-03 15:12:18;41;196
2022-10-03 15:12:18;75;370
2022-10-03 15:12:18;466;2327
2022-10-03 15:12:22;2;10
2022-10-03 15:12:22;136;666
2022-10-03 15:12:24;3;15
2022-10-03 15:12:25;3;15
2022-10-03 15:12:25;2;10
2022-10-03 15:12:25;2;10
2022-10-03 15:12:25;199;996
2022-10-03 15:12:25;2;10
2022-10-03 15:12:26;150;736
2022-10-03 15:12:26;589;2933
2022-10-03 15:12:26;2;9
2022-10-03 15:12:27;2;10
2022-10-03 15:12:29;5;24
2022-10-03 15:12:29;3;14
2022-10-03 15:12:31;2;9
2022-10-03 15:12:32;2;9
2022-10-03 15:12:36;5;25
2022-10-03 15:12:36;2;10
2022-10-03 15:12:43;9;44
2022-10-03 15:12:44;7;34
2022-10-03 15:14:42;2;6
2022-10-03 15:16:56;2;6
2022-10-03 15:17:02;3;11
2022-10-03 15:18:07;8;36
2022-10-03 15:18:15;2;6
2022-10-03 15:19:15;4;19
2022-10-03 15:19:28;2;8
2022-10-03 15:19:39;2;7
2022-10-03 15:21:24;3;11
2022-10-03 15:21:25;2;7
2022-10-03 15:21:31;2;6
2022-10-03 15:21:45;5;21
2022-10-03 15:21:48;4;15
2022-10-03 15:22:03;4;15
2022-10-03 15:22:14;3;11
2022-10-03 15:24:49;2;6
2022-10-03 15:24:56;2;6
2022-10-03 15:25:18;3;11
2022-10-03 15:25:25;2;6
2022-10-03 15:29:23;3;14
2022-10-03 15:29:43;3;15
2022-10-03 15:30:53;14;70
2022-10-03 15:31:20;2;9
2022-10-03 15:31:37;3;13
2022-10-03 15:31:45;2;8
2022-10-03 15:31:53;2;7
2022-10-03 15:32:10;4;17
2022-10-03 15:36:02;2;10
2022-10-03 15:36:11;2;6
2022-10-03 15:36:14;2;6
2022-10-03 15:36:17;2;7
2022-10-03 15:36:23;2;6
2022-10-03 15:42:00;4;16
2022-10-03 15:42:51;2;6
2022-10-03 15:42:57;2;6
2022-10-03 15:43:16;4;16
2022-10-03 15:43:33;2;6
2022-10-03 15:48:15;3;13
2022-10-03 15:51:37;4;15
2022-10-03 15:51:51;3;14
2022-10-03 15:56:42;2;6
2022-10-03 16:24:30;2;8
2022-10-03 16:24:37;2;7
2022-10-03 16:46:22;2;7
2022-10-03 16:49:24;2;6
2022-10-03 16:49:32;2;6
2022-10-03 16:53:26;2;7
2022-10-03 16:53:33;2;7
2022-10-03 17:03:23;3;14
2022-10-03 17:03:30;2;7
2022-10-03 17:17:41;3;12
2022-10-03 17:17:48;2;7
2022-10-03 17:19:28;3;10
2022-10-03 17:19:37;2;6
2022-10-03 17:19:43;2;6
2022-10-03 17:22:59;3;11
2022-10-03 17:23:25;6;26
2022-10-03 17:23:50;2;6
2022-10-03 17:23:57;2;7
2022-10-03 17:28:00;2;5
2022-10-03 17:28:06;2;6
2022-10-03 17:28:10;4;16
2022-10-03 17:29:16;4;15
2022-10-03 17:29:22;2;6
2022-10-03 17:29:29;2;6
2022-10-03 17:29:35;2;6
2022-10-03 17:31:43;4;16
2022-10-03 17:31:48;3;10
2022-10-03 17:36:48;6;26
2022-10-03 17:47:34;3;11
2022-10-03 18:16:19;2;6
2022-10-03 18:16:30;3;11
2022-10-03 18:21:45;6;26
2022-10-03 18:22:07;5;22
2022-10-03 18:23:43;2;7
2022-10-03 18:24:02;3;12
2022-10-03 18:24:03;5;21
2022-10-03 18:26:49;5;21
2022-10-03 18:37:05;2;7
2022-10-03 18:38:45;3;13
2022-10-03 18:42:19;2;8
2022-10-03 18:42:23;5;23
2022-10-03 18:47:17;3;11
2022-10-03 18:47:23;2;6
2022-10-03 18:58:30;3;13
2022-10-03 18:58:37;2;7
2022-10-03 18:59:49;3;13
2022-10-03 19:00:04;3;15
2022-10-03 19:00:45;8;40
2022-10-03 19:00:50;9;44
2022-10-03 19:01:05;3;15
2022-10-03 19:01:21;2;10
2022-10-03 19:01:26;17;84
2022-10-03 19:01:35;2;9
2022-10-03 19:01:36;2;10
2022-10-03 19:01:44;2;9
2022-10-03 20:36:18;2;5
2022-10-04 05:41:17;2;6
2022-10-04 06:01:27;2;6
2022-10-04 06:16:19;2;5
2022-10-04 06:16:30;3;11
2022-10-04 06:21:33;2;6
2022-10-04 06:34:22;3;12
2022-10-04 06:34:29;2;7
2022-10-04 06:36:21;2;10
2022-10-04 06:47:08;2;5
2022-10-04 06:50:26;7;30
2022-10-04 06:50:34;2;6
2022-10-04 06:51:35;3;11
2022-10-04 06:58:46;2;7
2022-10-04 07:00:14;3;12
2022-10-04 07:04:40;5;21
2022-10-04 07:04:56;4;16
2022-10-04 07:11:46;2;5
2022-10-04 07:12:13;2;6
2022-10-04 07:12:21;2;5
2022-10-04 07:13:23;2;6
2022-10-04 07:13:30;2;6
2022-10-04 07:14:05;2;7
2022-10-04 07:15:07;3;12
2022-10-04 07:16:12;3;12
2022-10-04 09:16:13;5;22
2022-10-04 07:16:21;2;8
2022-10-04 07:16:24;2;8
2022-10-04 07:19:35;2;6
2022-10-04 07:21:30;2;6
2022-10-04 07:22:19;3;11
2022-10-04 07:22:26;2;6
2022-10-04 07:22:32;2;6
2022-10-04 07:24:04;2;6
2022-10-04 07:26:40;2;7
2022-10-04 07:31:24;2;10
2022-10-04 07:31:30;3;14
2022-10-04 07:36:50;4;15
2022-10-04 07:41:13;4;17
2022-10-04 07:41:19;2;6
2022-10-04 07:44:16;3;12
2022-10-04 07:46:42;4;16
2022-10-04 07:46:53;3;11
2022-10-04 07:51:13;2;6
2022-10-04 07:51:19;2;6
2022-10-04 07:51:27;2;6
2022-10-04 07:51:34;3;11
2022-10-04 07:51:43;4;16
2022-10-04 07:57:29;3;12
2022-10-04 07:58:02;3;11
2022-10-04 08:00:09;2;6
2022-10-04 08:00:20;3;11
2022-10-04 08:01:20;2;6
2022-10-04 08:02:11;3;12
2022-10-04 08:02:18;2;7
2022-10-04 08:03:43;2;6
2022-10-04 08:03:50;2;7
2022-10-04 08:04:01;2;6
2022-10-04 08:04:03;3;11
2022-10-04 08:04:13;3;12
2022-10-04 08:04:15;3;12
2022-10-04 08:04:45;2;7
2022-10-04 08:06:11;2;6
2022-10-04 08:10:39;2;6
2022-10-04 08:11:34;3;11
2022-10-04 08:15:21;2;7
2022-10-04 08:15:31;2;7
2022-10-04 08:22:14;4;16
2022-10-04 08:26:04;3;11
2022-10-04 08:26:17;3;11
2022-10-04 08:26:18;2;6
2022-10-04 08:26:30;3;12
2022-10-04 08:26:48;4;16
2022-10-04 08:31:25;3;12
2022-10-04 08:31:31;2;6
2022-10-04 08:31:33;3;11
2022-10-04 08:31:49;4;16
2022-10-04 08:38:20;2;6
2022-10-04 08:38:28;2;6
2022-10-04 08:39:49;2;6
2022-10-04 08:45:23;3;10
2022-10-04 08:46:18;3;11
2022-10-04 08:46:25;2;6
2022-10-04 08:46:45;6;25
2022-10-04 08:46:51;2;6
2022-10-04 08:51:18;2;5
2022-10-04 08:51:24;2;6
2022-10-04 08:53:36;7;31
2022-10-04 08:56:00;2;6
2022-10-04 08:56:06;2;6
2022-10-04 08:56:19;3;11
2022-10-04 08:57:20;2;7
2022-10-04 09:01:27;3;11
2022-10-04 09:06:06;2;6
2022-10-04 09:06:13;2;7
2022-10-04 09:07:27;2;7
2022-10-04 09:10:12;2;7
2022-10-04 09:10:25;3;11
2022-10-04 09:11:13;3;12
2022-10-04 09:13:06;3;13
2022-10-04 09:13:27;4;18
2022-10-04 09:13:41;3;14
2022-10-04 09:16:28;3;13
2022-10-04 09:16:40;2;7
2022-10-04 09:18:10;2;5
2022-10-04 09:18:34;5;21
2022-10-04 09:20:01;3;11
2022-10-04 09:20:12;3;11
2022-10-04 09:21:18;2;6
2022-10-04 09:21:41;5;21
2022-10-04 09:22:00;4;16
2022-10-04 09:26:48;2;6
2022-10-04 09:26:54;2;6
2022-10-04 09:27:11;4;16
2022-10-04 09:30:59;3;11
2022-10-04 09:31:11;3;10
2022-10-04 09:31:37;6;26
2022-10-04 09:31:59;2;5
2022-10-04 09:32:05;2;6
2022-10-04 09:36:56;2;6
2022-10-04 09:37:07;3;11
2022-10-04 09:45:41;2;6
2022-10-04 09:46:04;2;6
2022-10-04 09:46:18;2;6
2022-10-04 09:46:51;2;6
2022-10-04 09:51:26;3;11
2022-10-04 09:51:32;2;6
2022-10-04 09:55:58;2;6
2022-10-04 09:58:33;3;11
2022-10-04 10:00:23;5;21
2022-10-04 10:01:59;3;11
2022-10-04 10:11:16;2;6
2022-10-04 10:16:24;3;11
2022-10-04 10:23:16;4;16
2022-10-04 10:23:24;2;6
2022-10-04 10:25:05;3;11
2022-10-04 10:25:17;3;11
2022-10-04 10:25:23;2;6
2022-10-04 10:26:29;2;5
2022-10-04 10:32:04;4;16
2022-10-04 10:32:10;2;6
2022-10-04 10:36:07;2;7
2022-10-04 10:36:13;2;6
2022-10-04 10:37:21;6;26
2022-10-04 10:37:32;3;11
2022-10-04 10:37:39;2;6
2022-10-04 10:41:17;2;6
2022-10-04 10:41:23;2;6
2022-10-04 10:45:04;5;22
2022-10-04 10:46:08;2;6
2022-10-04 10:46:16;2;6
2022-10-04 10:46:32;4;16
2022-10-04 10:52:51;2;6
2022-10-04 10:53:03;3;11
2022-10-04 10:57:24;2;6
2022-10-04 10:58:01;8;36
2022-10-04 10:58:16;4;17
2022-10-04 10:58:27;3;11
2022-10-04 11:00:08;2;6
2022-10-04 11:00:24;4;16
2022-10-04 11:00:34;2;6
2022-10-04 11:00:43;2;6
2022-10-04 11:00:54;3;11
2022-10-04 11:02:37;2;6
2022-10-04 11:02:48;2;6
2022-10-04 11:02:59;2;6
2022-10-04 11:03:06;2;6
2022-10-04 11:03:27;5;21
2022-10-04 11:03:53;4;15
2022-10-04 11:04:03;2;6
2022-10-04 11:17:14;10;47
2022-10-04 11:19:58;4;16
2022-10-04 11:20:14;4;16
2022-10-04 11:21:50;3;11
2022-10-04 11:22:06;4;16
2022-10-04 11:23:26;3;11
2022-10-04 11:23:34;2;6
2022-10-04 11:23:35;2;6
2022-10-04 11:23:42;2;5
2022-10-04 11:23:53;3;11
2022-10-04 11:24:15;2;7
2022-10-04 11:24:22;2;6
2022-10-04 11:24:28;2;6
2022-10-04 11:26:18;2;6
2022-10-04 11:26:24;3;11
2022-10-04 11:26:29;3;11
2022-10-04 11:26:29;5;21
2022-10-04 11:26:35;3;11
2022-10-04 11:26:35;2;6
2022-10-04 11:27:23;2;6
2022-10-04 11:28:37;4;16
2022-10-04 11:28:58;5;21
2022-10-04 11:31:24;2;6
2022-10-04 11:31:30;2;6
2022-10-04 11:32:51;2;6
2022-10-04 11:32:57;2;6
2022-10-04 11:33:13;4;17
2022-10-04 11:36:19;2;6
2022-10-04 11:41:17;2;6
2022-10-04 11:41:24;2;7
2022-10-04 11:41:33;3;11
2022-10-04 11:41:44;3;11
2022-10-04 11:41:52;2;7
2022-10-04 11:44:29;3;11
2022-10-04 11:44:35;2;6
2022-10-04 11:46:07;2;6
2022-10-04 11:46:14;2;6
2022-10-04 11:46:53;3;10
2022-10-04 11:47:09;4;16
2022-10-04 11:48:42;6;26
2022-10-04 11:50:08;2;6
2022-10-04 11:50:30;2;6
2022-10-04 11:50:36;2;6
2022-10-04 11:50:43;2;5
2022-10-04 11:52:13;9;41
2022-10-04 11:55:11;2;5
2022-10-04 11:55:22;3;11
2022-10-04 11:55:40;4;16
2022-10-04 12:00:08;2;6
2022-10-04 12:02:09;2;5
2022-10-04 12:02:18;2;6
2022-10-04 12:04:37;2;6
2022-10-04 12:04:43;2;6
2022-10-04 12:05:00;4;16
2022-10-04 12:05:13;6;27
2022-10-04 12:05:15;3;12
2022-10-04 12:06:48;4;16
2022-10-04 12:06:57;2;7
2022-10-04 12:07:12;3;12
2022-10-04 12:07:18;2;6
2022-10-04 12:07:27;2;6
2022-10-04 12:07:38;3;11
2022-10-04 12:08:50;2;6
2022-10-04 14:09:28;3;12
2022-10-04 12:10:35;2;6
2022-10-04 12:11:01;6;26
2022-10-04 12:11:09;2;6
2022-10-04 12:11:11;3;11
2022-10-04 14:11:55;2;6
2022-10-04 12:12:28;2;7
2022-10-04 12:12:40;3;11
2022-10-04 12:12:46;2;6
2022-10-04 14:13:21;4;16
2022-10-04 12:13:43;2;6
2022-10-04 12:13:50;2;6
2022-10-04 12:14:01;3;11
2022-10-04 14:14:34;4;17
2022-10-04 14:14:40;2;6
2022-10-04 12:16:19;2;6
2022-10-04 12:16:40;5;21
2022-10-04 12:21:26;3;14
2022-10-04 12:26:57;3;10
2022-10-04 12:27:05;2;5
2022-10-04 12:27:11;2;6
2022-10-04 12:28:33;2;6
2022-10-04 12:28:56;5;21
2022-10-04 12:31:59;6;26
2022-10-04 12:32:05;2;6
2022-10-04 12:36:17;4;19
2022-10-04 12:36:30;2;9
2022-10-04 12:38:22;2;6
2022-10-04 12:38:28;2;6
2022-10-04 12:40:25;3;15
2022-10-04 12:40:42;4;17
2022-10-04 12:40:55;3;12
2022-10-04 12:41:01;2;6
2022-10-04 12:41:17;2;6
2022-10-04 12:41:28;3;11
2022-10-04 12:41:29;4;16
2022-10-04 12:44:33;4;16
2022-10-04 12:46:22;2;5
2022-10-04 12:51:23;2;6
2022-10-04 12:56:55;4;17
2022-10-04 12:58:39;4;18
2022-10-04 13:00:19;4;16
2022-10-04 13:01:37;6;27
2022-10-04 13:03:23;4;15
2022-10-04 13:03:39;4;16
2022-10-04 13:03:51;3;11
2022-10-04 13:03:57;2;6
2022-10-04 13:06:22;3;11
2022-10-04 13:11:16;2;5
2022-10-04 13:12:00;4;16
2022-10-04 13:12:07;2;5
2022-10-04 13:12:18;3;11
2022-10-04 13:21:32;5;21
2022-10-04 13:21:38;2;6
2022-10-04 13:23:34;2;6
2022-10-04 13:23:45;3;11
2022-10-04 13:24:15;2;6
2022-10-04 13:24:22;2;6
2022-10-04 13:24:43;5;21
2022-10-04 13:26:29;2;6
2022-10-04 13:27:09;2;6
2022-10-04 13:27:30;5;21
2022-10-04 13:27:50;2;6
2022-10-04 13:27:58;2;6
2022-10-04 13:29:47;2;6
2022-10-04 13:29:54;2;6
2022-10-04 13:31:22;2;7
2022-10-04 13:31:29;4;16
2022-10-04 13:31:35;2;6
2022-10-04 13:31:42;2;5
2022-10-04 13:31:48;2;6
2022-10-04 13:31:49;4;16
2022-10-04 13:35:03;5;23
2022-10-04 13:35:15;2;7
2022-10-04 13:36:31;3;11
2022-10-04 13:36:43;3;12
2022-10-04 13:46:16;2;6
2022-10-04 13:51:18;2;6
2022-10-04 13:51:24;2;6
2022-10-04 13:52:11;2;6
2022-10-04 13:52:22;3;11
2022-10-04 13:54:07;2;6
2022-10-04 13:58:39;3;10
2022-10-04 14:00:09;3;11
2022-10-04 14:00:20;4;16
2022-10-04 14:00:24;3;12
2022-10-04 14:00:29;2;5
2022-10-04 14:01:39;3;15
2022-10-04 14:01:54;3;15
2022-10-04 14:07:30;67;335
2022-10-04 14:07:30;9;44
2022-10-04 14:07:33;8;40
2022-10-04 14:07:34;48;240
2022-10-04 14:07:35;68;340
2022-10-04 14:07:43;30;149
2022-10-04 14:07:43;2;9
2022-10-04 14:07:44;2;9
2022-10-04 14:07:47;3;14
2022-10-04 14:07:53;2;9
2022-10-04 14:07:53;78;389
2022-10-04 14:08:16;5;23
2022-10-04 14:08:36;2;7
2022-10-04 14:09:12;2;6
2022-10-04 14:09:21;2;6
2022-10-04 14:11:18;2;7
2022-10-04 14:13:26;6;25
2022-10-04 14:13:32;2;6
2022-10-04 14:13:39;2;6
2022-10-04 14:16:35;2;6
2022-10-04 14:22:03;2;6
2022-10-04 14:22:09;2;6
2022-10-04 14:25:15;2;8
2022-10-04 14:25:31;4;16
2022-10-04 14:25:44;3;10
2022-10-04 14:27:11;2;7
2022-10-04 14:28:25;7;31
2022-10-04 14:32:11;2;6
2022-10-04 14:32:17;2;6
2022-10-04 14:36:18;2;6
2022-10-04 14:36:19;2;6
2022-10-04 14:36:24;2;6
2022-10-04 14:39:13;4;16
2022-10-04 14:39:26;3;11
2022-10-04 14:39:38;3;12
2022-10-04 14:41:44;4;16
2022-10-04 14:46:22;3;11
2022-10-04 14:46:28;2;6
2022-10-04 14:50:53;2;7
2022-10-04 14:51:05;2;7
2022-10-04 14:51:24;3;12
2022-10-04 14:57:35;3;11
2022-10-04 14:57:48;5;21
2022-10-04 14:59:10;5;21
2022-10-04 14:59:21;3;11
2022-10-04 15:01:37;5;23
2022-10-04 15:01:45;2;8
2022-10-04 15:02:05;2;7
2022-10-04 15:06:35;3;10
2022-10-04 15:06:41;2;6
2022-10-04 15:07:21;2;6
2022-10-04 15:07:28;2;6
2022-10-04 15:07:30;2;6
2022-10-04 15:07:38;2;6
2022-10-04 15:07:51;2;6
2022-10-04 15:07:54;4;16
2022-10-04 15:07:54;6;26
2022-10-04 15:11:51;2;8
2022-10-04 15:12:03;2;7
2022-10-04 15:12:22;4;19
2022-10-04 15:14:28;2;7
2022-10-04 15:14:39;3;11
2022-10-04 15:14:48;2;7
2022-10-04 15:18:51;3;11
2022-10-04 15:20:51;3;14
2022-10-04 15:20:56;3;13
2022-10-04 15:21:03;2;8
2022-10-04 15:21:03;3;12
2022-10-04 15:21:08;3;12
2022-10-04 15:21:11;2;7
2022-10-04 15:21:12;5;22
2022-10-04 15:21:16;3;12
2022-10-04 15:21:19;2;7
2022-10-04 15:21:23;3;11
2022-10-04 15:21:25;4;16
2022-10-04 15:21:25;2;6
2022-10-04 15:21:27;3;11
2022-10-04 15:21:37;3;11
2022-10-04 15:21:46;5;21
2022-10-04 15:26:33;2;7
2022-10-04 15:27:04;7;31
2022-10-04 15:27:13;2;6
2022-10-04 15:31:25;2;6
2022-10-04 15:34:08;2;6
2022-10-04 15:34:19;3;11
2022-10-04 15:34:32;3;11
2022-10-04 15:34:38;4;17
2022-10-04 15:34:39;2;7
2022-10-04 15:34:46;2;6
2022-10-04 15:34:53;2;7
2022-10-04 15:36:06;6;26
2022-10-04 15:36:13;2;7
2022-10-04 15:36:42;5;21
2022-10-04 15:36:55;2;6
2022-10-04 15:37:05;2;7
2022-10-04 15:41:18;2;6
2022-10-04 15:41:24;2;6
2022-10-04 15:46:37;5;21
2022-10-04 15:47:25;3;11
2022-10-04 15:47:30;3;11
2022-10-04 15:47:31;2;6
2022-10-04 15:47:36;2;6
2022-10-04 15:47:36;4;16
2022-10-04 15:47:42;3;11
2022-10-04 15:47:43;2;6
2022-10-04 15:47:47;3;11
2022-10-04 15:47:58;2;6
2022-10-04 15:48:03;5;21
2022-10-04 15:48:09;2;6
2022-10-04 15:48:18;6;27
2022-10-04 15:51:29;2;8
2022-10-04 16:00:57;11;55
2022-10-04 16:01:06;2;9
2022-10-04 16:07:07;2;9
2022-10-04 16:13:31;3;11
2022-10-04 16:14:59;2;6
2022-10-04 16:15:06;2;7
2022-10-04 16:15:36;3;11
2022-10-04 16:15:54;3;13
2022-10-04 16:16:14;4;17
2022-10-04 16:16:30;4;16
2022-10-04 16:19:01;2;6
2022-10-04 16:19:07;2;6
2022-10-04 16:19:21;3;12
2022-10-04 16:21:34;2;5
2022-10-04 16:21:53;4;16
2022-10-04 16:29:19;2;10
2022-10-04 16:51:56;2;6
2022-10-04 16:53:22;2;6
2022-10-04 16:53:27;2;6
2022-10-04 16:53:40;4;16
2022-10-04 16:54:18;2;6
2022-10-04 16:57:45;2;6
2022-10-04 16:57:51;2;6
2022-10-04 17:00:10;2;8
2022-10-04 17:01:53;2;7
2022-10-04 17:02:04;3;11
2022-10-04 17:05:54;4;16
2022-10-04 17:06:46;2;7
2022-10-04 17:16:31;3;11
2022-10-04 17:16:39;2;6
2022-10-04 17:16:50;3;11
2022-10-04 17:21:51;2;7
2022-10-04 18:13:18;7;30
2022-10-04 18:18:22;3;10
2022-10-04 18:19:05;4;16
2022-10-04 18:19:14;2;5
2022-10-04 18:24:00;2;6
2022-10-04 18:24:15;3;15
2022-10-05 06:16:33;3;11
2022-10-05 06:41:51;3;12
2022-10-05 06:46:04;2;7
2022-10-05 06:47:28;6;25
2022-10-05 06:51:04;2;6
2022-10-05 06:51:14;2;7
2022-10-05 06:51:17;2;7
2022-10-05 06:51:33;2;6
2022-10-05 06:53:58;2;6
2022-10-05 06:56:37;2;6
2022-10-05 06:56:53;4;16
2022-10-05 06:57:40;3;13
2022-10-05 06:57:47;2;7
2022-10-05 06:57:55;2;7
2022-10-05 07:00:14;3;11
2022-10-05 07:00:31;4;17
2022-10-05 07:02:29;3;15
2022-10-05 07:06:21;3;10
2022-10-05 07:10:03;2;10
2022-10-05 07:10:12;2;10
2022-10-05 07:10:13;3;11
2022-10-05 07:12:29;2;6
2022-10-05 07:12:36;2;7
2022-10-05 07:13:29;2;9
2022-10-05 07:22:33;4;17
2022-10-05 07:22:44;2;10
2022-10-05 07:27:33;4;17
2022-10-05 07:31:21;2;6
2022-10-05 07:35:36;6;25
2022-10-05 07:35:52;4;16
2022-10-05 07:36:09;4;15
2022-10-05 07:36:20;3;11
2022-10-05 07:36:22;2;6
2022-10-05 07:36:39;6;25
2022-10-05 07:37:08;10;46
2022-10-05 07:46:09;2;7
2022-10-05 07:46:32;2;6
2022-10-05 07:46:45;8;36
2022-10-05 07:50:01;2;6
2022-10-05 07:57:47;2;5
2022-10-05 07:57:53;2;6
2022-10-05 07:57:57;4;16
2022-10-05 07:58:03;2;6
2022-10-05 07:58:10;2;5
2022-10-05 07:58:16;2;6
2022-10-05 07:59:34;2;6
2022-10-05 08:00:18;4;16
2022-10-05 08:00:24;2;6
2022-10-05 08:01:25;2;7
2022-10-05 08:01:43;4;16
2022-10-05 08:02:00;9;41
2022-10-05 08:03:56;2;6
2022-10-05 08:04:20;5;22
2022-10-05 08:06:28;2;7
2022-10-05 08:15:56;4;16
2022-10-05 08:16:38;2;6
2022-10-05 08:20:26;3;11
2022-10-05 08:21:46;3;11
2022-10-05 08:27:09;3;10
2022-10-05 08:30:00;2;6
2022-10-05 08:32:11;2;5
2022-10-05 08:32:17;2;6
2022-10-05 08:32:35;4;16
2022-10-05 08:39:45;2;7
2022-10-05 08:39:56;3;11
2022-10-05 08:39:59;2;6
2022-10-05 08:40:04;5;21
2022-10-05 08:41:23;3;11
2022-10-05 08:43:05;5;21
2022-10-05 08:43:11;2;6
2022-10-05 08:43:51;4;16
2022-10-05 08:46:22;2;6
2022-10-05 08:46:23;2;6
2022-10-05 08:46:31;2;6
2022-10-05 08:46:33;3;11
2022-10-05 08:46:48;2;6
2022-10-05 08:51:37;2;5
2022-10-05 08:51:39;3;10
2022-10-05 08:51:55;4;16
2022-10-05 08:58:15;4;16
2022-10-05 08:59:47;3;10
2022-10-05 08:59:58;3;11
2022-10-05 09:00:04;5;21
2022-10-05 09:00:09;2;5
2022-10-05 09:00:13;3;11
2022-10-05 09:01:25;2;6
2022-10-05 09:01:31;2;6
2022-10-05 09:05:19;2;6
2022-10-05 09:05:25;2;6
2022-10-05 09:07:22;3;11
2022-10-05 09:11:43;5;24
2022-10-05 09:12:03;3;14
2022-10-05 09:14:04;4;20
2022-10-05 09:16:41;2;6
2022-10-05 09:21:20;2;6
2022-10-05 09:21:40;3;12
2022-10-05 09:22:04;5;21
2022-10-05 09:36:52;2;6
2022-10-05 09:51:22;2;8
2022-10-05 09:59:03;5;24
2022-10-05 10:00:09;2;8
2022-10-05 10:00:13;2;8
2022-10-05 10:00:23;3;13
2022-10-05 10:02:11;5;24
2022-10-05 10:02:49;3;14
2022-10-05 10:02:58;2;9
2022-10-05 10:03:18;3;14
2022-10-05 10:07:38;4;20
2022-10-05 10:08:30;2;10
2022-10-05 10:17:43;17;85
2022-10-05 10:17:50;12;60
2022-10-05 10:18:20;6;30
2022-10-05 10:18:37;3;15
2022-10-05 10:19:53;17;85
2022-10-05 10:20:05;2;10
2022-10-05 10:20:08;2;9
2022-10-05 10:23:32;4;20
2022-10-05 10:23:41;2;9
2022-10-05 10:24:17;7;35
2022-10-05 10:28:48;30;150
2022-10-05 10:28:58;2;10
2022-10-05 10:28:59;20;100
2022-10-05 10:29:02;57;285
2022-10-05 10:30:21;2;10
2022-10-05 10:30:30;61;304
2022-10-05 10:30:36;3;15
2022-10-05 10:30:39;18;89
2022-10-05 10:30:44;3;14
2022-10-05 10:30:46;2;8
2022-10-05 10:36:20;2;9
2022-10-05 10:37:51;3;14
2022-10-05 10:38:01;2;10
2022-10-05 10:39:05;11;54
2022-10-05 10:39:24;3;14
2022-10-05 10:42:14;2;9
2022-10-05 10:42:32;4;18
2022-10-05 10:56:46;2;6
2022-10-05 10:56:52;2;6
2022-10-05 11:00:08;2;6
2022-10-05 11:00:59;3;11
2022-10-05 11:03:25;4;15
2022-10-05 11:03:39;3;11
2022-10-05 11:11:53;8;37
2022-10-05 11:12:01;2;7
2022-10-05 11:12:06;3;12
2022-10-05 11:12:16;2;7
2022-10-05 11:12:33;4;17
2022-10-05 11:19:30;3;14
2022-10-05 11:19:44;3;13
2022-10-05 11:20:03;4;19
2022-10-05 11:21:08;3;14
2022-10-05 11:21:51;2;10
2022-10-05 11:23:34;4;19
2022-10-05 11:26:30;2;7
2022-10-05 11:28:25;4;17
2022-10-05 11:28:38;3;11
2022-10-05 11:28:44;2;6
2022-10-05 11:31:36;2;6
2022-10-05 11:33:40;2;6
2022-10-05 11:33:59;4;16
2022-10-05 11:34:08;2;7
2022-10-05 11:34:10;6;27
2022-10-05 11:34:15;2;7
2022-10-05 11:34:26;4;16
2022-10-05 11:38:26;5;21
2022-10-05 11:38:47;5;21
2022-10-05 11:38:54;2;6
2022-10-05 11:39:05;3;11
2022-10-05 11:41:47;2;6
2022-10-05 11:51:39;4;17
2022-10-05 11:51:43;5;21
2022-10-05 11:51:54;3;11
2022-10-05 11:55:39;4;16
2022-10-05 11:55:51;3;12
2022-10-05 11:56:07;3;13
2022-10-05 11:56:14;5;22
2022-10-05 11:56:21;2;7
2022-10-05 11:56:23;3;12
2022-10-05 11:57:30;2;8
2022-10-05 11:57:37;2;7
2022-10-05 11:57:46;2;8
2022-10-05 11:58:21;3;12
2022-10-05 12:00:10;2;8
2022-10-05 12:01:18;2;6
2022-10-05 12:03:42;5;22
2022-10-05 12:04:05;4;17
2022-10-05 12:04:09;2;7
2022-10-05 12:04:22;3;12
2022-10-05 12:04:22;4;17
2022-10-05 12:04:28;2;6
2022-10-05 12:04:31;2;6
2022-10-05 12:05:58;2;7
2022-10-05 12:06:11;3;11
2022-10-05 12:06:17;2;6
2022-10-05 12:06:31;5;21
2022-10-05 12:09:16;2;6
2022-10-05 12:09:22;2;6
2022-10-05 12:11:28;4;16
2022-10-05 12:11:59;7;31
2022-10-05 12:18:48;3;12
2022-10-05 12:18:56;2;6
2022-10-05 12:19:20;2;6
